,data_name,data_source,full_validation_dataset,training_set_ratio,validation_set_ratio,test_set_ratio,tissue,cell_count,species,health_status,is_perturbed,perturbation_type,perturbation_count,has_temporal_info,sampling_point_count,temporal_value,temporal_unit,storage_path,data_type,sequencing_technology
1677,invitro_TGFB.None.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,10049,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1678,invitro_TGFB.TGFBR2.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,1703,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1679,invivo.None.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,12209,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1680,CRISPRi_perturb_host.AMFR.link.h5ad,PerturBase,0,0.9,0.05,0.05,human foreskin fibroblasts,1440,Homo sapiens,,1,Gene,1.0,1,4.0,"0.0,24.0,48.0,72.0",hour,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1681,CRISPRi_perturb_host.ASNA1.link.h5ad,PerturBase,0,0.9,0.05,0.05,human foreskin fibroblasts,1570,Homo sapiens,,1,Gene,1.0,1,4.0,"0.0,24.0,48.0,72.0",hour,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1682,CRISPRi_perturb_host.B4GALT7.link.h5ad,PerturBase,0,0.9,0.05,0.05,human foreskin fibroblasts,1548,Homo sapiens,,1,Gene,1.0,1,4.0,"0.0,24.0,48.0,72.0",hour,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1683,CRISPRi_perturb_host.BAG6.link.h5ad,PerturBase,0,0.9,0.05,0.05,human foreskin fibroblasts,1460,Homo sapiens,,1,Gene,1.0,1,4.0,"0.0,24.0,48.0,72.0",hour,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1684,CRISPRi_perturb_host.BCL2L1.link.h5ad,PerturBase,0,0.9,0.05,0.05,human foreskin fibroblasts,1380,Homo sapiens,,1,Gene,1.0,1,4.0,"0.0,24.0,48.0,72.0",hour,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1685,CRISPRi_perturb_host.C17ORF59.link.h5ad,PerturBase,0,0.9,0.05,0.05,human foreskin fibroblasts,1437,Homo sapiens,,1,Gene,1.0,1,4.0,"0.0,24.0,48.0,72.0",hour,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1686,CRISPRi_perturb_host.CASP2.link.h5ad,PerturBase,0,0.9,0.05,0.05,human foreskin fibroblasts,1436,Homo sapiens,,1,Gene,1.0,1,4.0,"0.0,24.0,48.0,72.0",hour,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1687,CRISPRi_perturb_host.CASP3.link.h5ad,PerturBase,0,0.9,0.05,0.05,human foreskin fibroblasts,1403,Homo sapiens,,1,Gene,1.0,1,4.0,"0.0,24.0,48.0,72.0",hour,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1688,CRISPRi_perturb_host.COG5.link.h5ad,PerturBase,0,0.9,0.05,0.05,human foreskin fibroblasts,1407,Homo sapiens,,1,Gene,1.0,1,4.0,"0.0,24.0,48.0,72.0",hour,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1689,CRISPRi_perturb_host.CUL3.link.h5ad,PerturBase,0,0.9,0.05,0.05,human foreskin fibroblasts,1442,Homo sapiens,,1,Gene,1.0,1,4.0,"0.0,24.0,48.0,72.0",hour,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1690,CRISPRi_perturb_host.DCAF4.link.h5ad,PerturBase,0,0.9,0.05,0.05,human foreskin fibroblasts,1447,Homo sapiens,,1,Gene,1.0,1,4.0,"0.0,24.0,48.0,72.0",hour,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1691,CRISPRi_perturb_host.DDA1.link.h5ad,PerturBase,0,0.9,0.05,0.05,human foreskin fibroblasts,1487,Homo sapiens,,1,Gene,1.0,1,4.0,"0.0,24.0,48.0,72.0",hour,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1692,CRISPRi_perturb_host.EXT2.link.h5ad,PerturBase,0,0.9,0.05,0.05,human foreskin fibroblasts,1736,Homo sapiens,,1,Gene,1.0,1,4.0,"0.0,24.0,48.0,72.0",hour,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1693,CRISPRi_perturb_host.FAM126A.link.h5ad,PerturBase,0,0.9,0.05,0.05,human foreskin fibroblasts,1583,Homo sapiens,,1,Gene,1.0,1,4.0,"0.0,24.0,48.0,72.0",hour,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1694,CRISPRi_perturb_host.GLCE.link.h5ad,PerturBase,0,0.9,0.05,0.05,human foreskin fibroblasts,1712,Homo sapiens,,1,Gene,1.0,1,4.0,"0.0,24.0,48.0,72.0",hour,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1695,CRISPRi_perturb_host.HCCS.link.h5ad,PerturBase,0,0.9,0.05,0.05,human foreskin fibroblasts,1479,Homo sapiens,,1,Gene,1.0,1,4.0,"0.0,24.0,48.0,72.0",hour,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1696,CRISPRi_perturb_host.HS6ST1.link.h5ad,PerturBase,0,0.9,0.05,0.05,human foreskin fibroblasts,1893,Homo sapiens,,1,Gene,1.0,1,4.0,"0.0,24.0,48.0,72.0",hour,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1697,CRISPRi_perturb_host.IFNAR2.link.h5ad,PerturBase,0,0.9,0.05,0.05,human foreskin fibroblasts,1461,Homo sapiens,,1,Gene,1.0,1,4.0,"0.0,24.0,48.0,72.0",hour,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1698,CRISPRi_perturb_host.IRF9.link.h5ad,PerturBase,0,0.9,0.05,0.05,human foreskin fibroblasts,1423,Homo sapiens,,1,Gene,1.0,1,4.0,"0.0,24.0,48.0,72.0",hour,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1699,CRISPRi_perturb_host.KIAA1432.link.h5ad,PerturBase,0,0.9,0.05,0.05,human foreskin fibroblasts,1583,Homo sapiens,,1,Gene,1.0,1,4.0,"0.0,24.0,48.0,72.0",hour,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1700,CRISPRi_perturb_host.KIRREL.link.h5ad,PerturBase,0,0.9,0.05,0.05,human foreskin fibroblasts,1419,Homo sapiens,,1,Gene,1.0,1,4.0,"0.0,24.0,48.0,72.0",hour,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1701,CRISPRi_perturb_host.KXD1.link.h5ad,PerturBase,0,0.9,0.05,0.05,human foreskin fibroblasts,1643,Homo sapiens,,1,Gene,1.0,1,4.0,"0.0,24.0,48.0,72.0",hour,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1702,CRISPRi_perturb_host.LAMTOR1.link.h5ad,PerturBase,0,0.9,0.05,0.05,human foreskin fibroblasts,1451,Homo sapiens,,1,Gene,1.0,1,4.0,"0.0,24.0,48.0,72.0",hour,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1703,CRISPRi_perturb_host.LAMTOR2.link.h5ad,PerturBase,0,0.9,0.05,0.05,human foreskin fibroblasts,1444,Homo sapiens,,1,Gene,1.0,1,4.0,"0.0,24.0,48.0,72.0",hour,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1704,CRISPRi_perturb_host.LAMTOR4.link.h5ad,PerturBase,0,0.9,0.05,0.05,human foreskin fibroblasts,1495,Homo sapiens,,1,Gene,1.0,1,4.0,"0.0,24.0,48.0,72.0",hour,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1705,CRISPRi_perturb_host.NAE1.link.h5ad,PerturBase,0,0.9,0.05,0.05,human foreskin fibroblasts,1932,Homo sapiens,,1,Gene,1.0,1,4.0,"0.0,24.0,48.0,72.0",hour,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1706,CRISPRi_perturb_host.NEDD8.link.h5ad,PerturBase,0,0.9,0.05,0.05,human foreskin fibroblasts,1617,Homo sapiens,,1,Gene,1.0,1,4.0,"0.0,24.0,48.0,72.0",hour,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1707,CRISPRi_perturb_host.RAB6A.link.h5ad,PerturBase,0,0.9,0.05,0.05,human foreskin fibroblasts,1431,Homo sapiens,,1,Gene,1.0,1,4.0,"0.0,24.0,48.0,72.0",hour,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1708,CRISPRi_perturb_host.RBBP5.link.h5ad,PerturBase,0,0.9,0.05,0.05,human foreskin fibroblasts,2203,Homo sapiens,,1,Gene,1.0,1,4.0,"0.0,24.0,48.0,72.0",hour,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1709,CRISPRi_perturb_host.RGP1.link.h5ad,PerturBase,0,0.9,0.05,0.05,human foreskin fibroblasts,1743,Homo sapiens,,1,Gene,1.0,1,4.0,"0.0,24.0,48.0,72.0",hour,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1710,CRISPRi_perturb_host.SEC61B.link.h5ad,PerturBase,0,0.9,0.05,0.05,human foreskin fibroblasts,1528,Homo sapiens,,1,Gene,1.0,1,4.0,"0.0,24.0,48.0,72.0",hour,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1711,CRISPRi_perturb_host.SEC62.link.h5ad,PerturBase,0,0.9,0.05,0.05,human foreskin fibroblasts,1547,Homo sapiens,,1,Gene,1.0,1,4.0,"0.0,24.0,48.0,72.0",hour,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1712,CRISPRi_perturb_host.SEC63.link.h5ad,PerturBase,0,0.9,0.05,0.05,human foreskin fibroblasts,1792,Homo sapiens,,1,Gene,1.0,1,4.0,"0.0,24.0,48.0,72.0",hour,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1713,CRISPRi_perturb_host.SLC35B2.link.h5ad,PerturBase,0,0.9,0.05,0.05,human foreskin fibroblasts,1710,Homo sapiens,,1,Gene,1.0,1,4.0,"0.0,24.0,48.0,72.0",hour,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1714,CRISPRi_perturb_host.STAT2.link.h5ad,PerturBase,0,0.9,0.05,0.05,human foreskin fibroblasts,1527,Homo sapiens,,1,Gene,1.0,1,4.0,"0.0,24.0,48.0,72.0",hour,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1715,CRISPRi_perturb_host.TRAF2.link.h5ad,PerturBase,0,0.9,0.05,0.05,human foreskin fibroblasts,1464,Homo sapiens,,1,Gene,1.0,1,4.0,"0.0,24.0,48.0,72.0",hour,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1716,CRISPRi_perturb_host.TRAPPC12.link.h5ad,PerturBase,0,0.9,0.05,0.05,human foreskin fibroblasts,1633,Homo sapiens,,1,Gene,1.0,1,4.0,"0.0,24.0,48.0,72.0",hour,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1717,CRISPRi_perturb_host.TRAPPC8.link.h5ad,PerturBase,0,0.9,0.05,0.05,human foreskin fibroblasts,1453,Homo sapiens,,1,Gene,1.0,1,4.0,"0.0,24.0,48.0,72.0",hour,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1718,CRISPRi_perturb_host.UBA3.link.h5ad,PerturBase,0,0.9,0.05,0.05,human foreskin fibroblasts,1719,Homo sapiens,,1,Gene,1.0,1,4.0,"0.0,24.0,48.0,72.0",hour,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1719,CRISPRi_perturb_host.VTCN1.link.h5ad,PerturBase,0,0.9,0.05,0.05,human foreskin fibroblasts,1591,Homo sapiens,,1,Gene,1.0,1,4.0,"0.0,24.0,48.0,72.0",hour,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1720,CRISPRi_perturb_host.WDR26.link.h5ad,PerturBase,0,0.9,0.05,0.05,human foreskin fibroblasts,1522,Homo sapiens,,1,Gene,1.0,1,4.0,"0.0,24.0,48.0,72.0",hour,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1721,CRISPRi_perturb_host.WDR81.link.h5ad,PerturBase,0,0.9,0.05,0.05,human foreskin fibroblasts,1552,Homo sapiens,,1,Gene,1.0,1,4.0,"0.0,24.0,48.0,72.0",hour,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1722,stimulated.DOK2.link.h5ad,PerturBase,0,0.9,0.05,0.05,Jurkat cells,1650,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1723,stimulated.EGR1.link.h5ad,PerturBase,0,0.9,0.05,0.05,Jurkat cells,1636,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1724,stimulated.EGR2.link.h5ad,PerturBase,0,0.9,0.05,0.05,Jurkat cells,1570,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1725,stimulated.EGR3.link.h5ad,PerturBase,0,0.9,0.05,0.05,Jurkat cells,1836,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1726,stimulated.EGR4.link.h5ad,PerturBase,0,0.9,0.05,0.05,Jurkat cells,1815,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1727,stimulated.FOS.link.h5ad,PerturBase,0,0.9,0.05,0.05,Jurkat cells,1724,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1728,stimulated.JUN.link.h5ad,PerturBase,0,0.9,0.05,0.05,Jurkat cells,1679,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1729,stimulated.JUND.link.h5ad,PerturBase,0,0.9,0.05,0.05,Jurkat cells,1845,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1730,stimulated.LAT.link.h5ad,PerturBase,0,0.9,0.05,0.05,Jurkat cells,1844,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1731,stimulated.LCK.link.h5ad,PerturBase,0,0.9,0.05,0.05,Jurkat cells,1863,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1732,stimulated.NFAT5.link.h5ad,PerturBase,0,0.9,0.05,0.05,Jurkat cells,1666,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1733,stimulated.NFATC1.link.h5ad,PerturBase,0,0.9,0.05,0.05,Jurkat cells,1731,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1734,stimulated.NFKB1.link.h5ad,PerturBase,0,0.9,0.05,0.05,Jurkat cells,1647,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1735,stimulated.NFKB2.link.h5ad,PerturBase,0,0.9,0.05,0.05,Jurkat cells,1612,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1736,stimulated.NR4A1.link.h5ad,PerturBase,0,0.9,0.05,0.05,Jurkat cells,1512,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1737,stimulated.PTPN6.link.h5ad,PerturBase,0,0.9,0.05,0.05,Jurkat cells,1744,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1738,stimulated.RUNX2.link.h5ad,PerturBase,0,0.9,0.05,0.05,Jurkat cells,1452,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1739,stimulated.ZAP70.link.h5ad,PerturBase,0,0.9,0.05,0.05,Jurkat cells,1714,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1740,unstimulated.DOK2.link.h5ad,PerturBase,0,0.9,0.05,0.05,Jurkat cells,1072,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1741,unstimulated.EGR1.link.h5ad,PerturBase,0,0.9,0.05,0.05,Jurkat cells,1047,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1742,unstimulated.EGR2.link.h5ad,PerturBase,0,0.9,0.05,0.05,Jurkat cells,1068,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1743,unstimulated.FOS.link.h5ad,PerturBase,0,0.9,0.05,0.05,Jurkat cells,1156,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1744,unstimulated.JUND.link.h5ad,PerturBase,0,0.9,0.05,0.05,Jurkat cells,1176,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1745,unstimulated.LAT.link.h5ad,PerturBase,0,0.9,0.05,0.05,Jurkat cells,1460,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1746,unstimulated.PTPN11.link.h5ad,PerturBase,0,0.9,0.05,0.05,Jurkat cells,1250,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1747,unstimulated.PTPN6.link.h5ad,PerturBase,0,0.9,0.05,0.05,Jurkat cells,1001,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1748,unstimulated.ZAP70.link.h5ad,PerturBase,0,0.9,0.05,0.05,Jurkat cells,1137,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1749,iPSC.HMGCS1_MAT2A_MMAB_PPP2R1A_UBA1_UROD.link.h5ad,PerturBase,0,0.9,0.05,0.05,iPSC,2013,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1750,iPSC.MAT2A.link.h5ad,PerturBase,0,0.9,0.05,0.05,iPSC,4591,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1751,iPSC.MAT2A_MMAB_PPP2R1A.link.h5ad,PerturBase,0,0.9,0.05,0.05,iPSC,1391,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1752,iPSC.MAT2A_MMAB_PPP2R1A_UBA1.link.h5ad,PerturBase,0,0.9,0.05,0.05,iPSC,2380,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1753,iPSC.MAT2A_MMAB_PPP2R1A_UBA1_UROD.link.h5ad,PerturBase,0,0.9,0.05,0.05,iPSC,2265,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1754,iPSC.MAT2A_PPP2R1A.link.h5ad,PerturBase,0,0.9,0.05,0.05,iPSC,4198,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1755,iPSC.MAT2A_PPP2R1A_UBA1.link.h5ad,PerturBase,0,0.9,0.05,0.05,iPSC,2923,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1756,iPSC.MAT2A_PPP2R1A_UBA1_UROD.link.h5ad,PerturBase,0,0.9,0.05,0.05,iPSC,1357,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1757,iPSC.MMAB.link.h5ad,PerturBase,0,0.9,0.05,0.05,iPSC,2082,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1758,iPSC.MMAB_PPP2R1A.link.h5ad,PerturBase,0,0.9,0.05,0.05,iPSC,1356,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1759,iPSC.MVK.link.h5ad,PerturBase,0,0.9,0.05,0.05,iPSC,1614,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1760,iPSC.None.link.h5ad,PerturBase,0,0.9,0.05,0.05,iPSC,42608,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1761,iPSC.PMVK.link.h5ad,PerturBase,0,0.9,0.05,0.05,iPSC,1614,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1762,iPSC.PPP2R1A_UBA1.link.h5ad,PerturBase,0,0.9,0.05,0.05,iPSC,1512,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1763,iPSC.PPP2R1A_UROD.link.h5ad,PerturBase,0,0.9,0.05,0.05,iPSC,1337,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1764,iPSC.RAB7A.link.h5ad,PerturBase,0,0.9,0.05,0.05,iPSC,1537,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1765,iPSC.SEPSECS.link.h5ad,PerturBase,0,0.9,0.05,0.05,iPSC,1499,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1766,iPSC.UBA1.link.h5ad,PerturBase,0,0.9,0.05,0.05,iPSC,2648,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1767,iPSC.UQCRQ.link.h5ad,PerturBase,0,0.9,0.05,0.05,iPSC,1534,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1768,iPSC.UROD.link.h5ad,PerturBase,0,0.9,0.05,0.05,iPSC,1956,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1769,RPE1_essential.BCAR1.link.h5ad,PerturBase,0,0.9,0.05,0.05,RPE1,12088,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1770,RPE1_essential.CCDC6.link.h5ad,PerturBase,0,0.9,0.05,0.05,RPE1,12246,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1771,RPE1_essential.CLOCK.link.h5ad,PerturBase,0,0.9,0.05,0.05,RPE1,11897,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1772,RPE1_essential.FAM136A.link.h5ad,PerturBase,0,0.9,0.05,0.05,RPE1,11703,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
